keyword_id,keyword,search_volume,cluster_id,is_noise,cluster_size,representative_keyword,cluster_total_volume,membership_probability,cluster_avg_probability
3845,douyin id,880,38,false,39,douyin,119660,0.876675,0.714357
3852,digital marketing agency china,170,64,false,23,digital marketing agency in china,2240,1.0,0.882914
3853,barbie in china,210,61,false,22,barbie china,2320,0.790058,0.910778
3856,distributor chinese,70,-1,true,239,sogou,43770,0.0,0.0
3859,sina weibo what is it,140,24,false,55,weidian,12300,1.0,0.896853
3862,how to make baidu account,70,6,false,15,baidu registration,1050,1.0,0.901863
3863,seo on baidu,480,10,false,17,baidu seo optimization,4080,1.0,0.824796
3869,xiaohongshu red note,30,32,false,45,xiaohongshu,78650,0.292782,0.660984
3870,china skincare,880,49,false,61,chinese beauty brands,7930,1.0,0.873949
3872,ad agency china,70,65,false,23,china marketing agency,1450,1.0,0.90367
3874,group-buying platforms,50,-1,true,239,sogou,43770,0.0,0.0
3876,china seo,260,4,false,13,search engine optimization china,2590,1.0,0.98599
3877,china's social media,590,35,false,107,chinese social media,16720,1.0,0.976552
3879,china version of tiktok,1000,15,false,39,china's tiktok,12770,0.704887,0.717361
3883,cross border e commerce in china,50,52,false,76,china cross,12460,0.460765,0.704906
3885,taobao e commerce,140,12,false,47,taobao mall,19270,1.0,0.622651
3886,what does black symbolize in china,50,1,false,26,what does the color red symbolize in china,2640,0.887847,0.894708
3893,redes sociales chinas,30,35,false,107,chinese social media,16720,1.0,0.976552
3895,wechat palmpay,50,25,false,13,wechat pay,11850,1.0,0.980474
3896,china top apps,40,35,false,107,chinese social media,16720,1.0,0.976552
3897,pr agency china,50,65,false,23,china marketing agency,1450,1.0,0.90367
3903,chinese e commerce market share,30,52,false,76,china cross,12460,0.985856,0.704906
3908,chinese amazon alternative,70,48,false,27,chinese amazon equivalent,2520,0.88636,0.782227
3909,china e commerce industry,320,52,false,76,china cross,12460,0.985856,0.704906
3914,chinese online store like amazon,50,48,false,27,chinese amazon equivalent,2520,0.458313,0.782227
3919,what is a douyin,90,37,false,12,what is douyin,2840,1.0,1.0
3920,wechat story,40,28,false,182,hylink,55540,1.0,0.981933
3922,youku tudou,590,36,false,28,youtube of china,4150,0.337638,0.773399
3926,wechat public accounts,70,28,false,182,hylink,55540,1.0,0.981933
3930,tim hortons china,110,53,false,61,imported spirits,18360,0.859468,0.9118
3943,alcohol china,390,53,false,61,imported spirits,18360,1.0,0.9118
3944,food industry in china,20,57,false,38,china market food,4690,1.0,0.848422
3947,xiaohongshu users,30,32,false,45,xiaohongshu,78650,0.969365,0.660984
3948,protein in china,30,57,false,38,china market food,4690,1.0,0.848422
3952,china coffee market,30,53,false,61,imported spirits,18360,0.873579,0.9118
3953,fashion trends in china,50,66,false,24,china fashion,3380,1.0,0.783484
3958,baidu search engine marketing,30,10,false,17,baidu seo optimization,4080,1.0,0.824796
3962,china cross border ecommerce,40,52,false,76,china cross,12460,0.460765,0.704906
3964,lululemon china online,40,-1,true,239,sogou,43770,0.0,0.0
3980,costco hangzhou,30,34,false,26,costco china,14700,0.850151,0.692672
3985,what is 618,50,-1,true,239,sogou,43770,0.0,0.0
3987,luxury shopping china,40,68,false,26,luxury goods china,9540,0.636271,0.759174
3989,chinese consumers,90,50,false,29,what is 996 culture,1920,1.0,0.582862
3992,baidu webmasters,30,10,false,17,baidu seo optimization,4080,0.64895,0.824796
4006,shein expansion,170,-1,true,239,sogou,43770,0.0,0.0
4008,what does little red book mean,10,17,false,48,what is little red book,8520,1.0,0.937275
4013,branding in china,110,-1,true,239,sogou,43770,0.0,0.0
4020,pop mart chinese,1900,8,false,17,popmart chinese,9430,1.0,0.882817
4022,11/11 sales,320,20,false,28,11-11 day,4080,0.879431,0.726205
4028,automotive market china,70,62,false,57,china market,39670,1.0,0.935614
4037,market research industry in china,90,56,false,29,marketing kol,4290,0.45129,0.70558
4042,market sizing example,320,56,false,29,marketing kol,4290,0.460005,0.70558
4044,tmall,4400,11,false,36,tmall site,21260,0.864222,0.781541
4045,douyin advertising,70,38,false,39,douyin,119660,0.534351,0.714357
4051,tmall online shopping,70,11,false,36,tmall site,21260,0.732216,0.781541
4053,taobao worldwide,110,12,false,47,taobao mall,19270,1.0,0.622651
4054,china engine search,1300,5,false,52,chinese search engine,18000,0.719453,0.908227
4056,jd e commerce,50,51,false,51,jing dong,19110,0.303759,0.639117
4057,china brand cosmetics,30,49,false,61,chinese beauty brands,7930,0.98403,0.873949
4060,search engines china,1300,5,false,52,chinese search engine,18000,1.0,0.908227
4061,ads in china,210,63,false,15,chinese advertising,1490,1.0,0.968289
4062,victoria's secret in china,90,-1,true,239,sogou,43770,0.0,0.0
4063,what does douyin mean,480,37,false,12,what is douyin,2840,1.0,1.0
4069,social media apps china,140,35,false,107,chinese social media,16720,1.0,0.976552
4070,esports in china,90,-1,true,239,sogou,43770,0.0,0.0
4075,chinese shopping apps,590,-1,true,239,sogou,43770,0.0,0.0
4076,shanghai marketing agency,50,65,false,23,china marketing agency,1450,0.835368,0.90367
4077,china's version of tiktok,1000,15,false,39,china's tiktok,12770,0.704887,0.717361
4078,chinese top search engine,50,5,false,52,chinese search engine,18000,1.0,0.908227
4080,how to use douyin,90,37,false,12,what is douyin,2840,1.0,1.0
4081,weibo advertising,50,24,false,55,weidian,12300,1.0,0.896853
4083,china social medias,720,35,false,107,chinese social media,16720,1.0,0.976552
4085,pr in chinese,20,-1,true,239,sogou,43770,0.0,0.0
4089,tmall app,90,11,false,36,tmall site,21260,0.708413,0.781541
4090,what is china's version of youtube,30,36,false,28,youtube of china,4150,0.790813,0.773399
4091,ecommerce calendar 2025,30,52,false,76,china cross,12460,0.403907,0.704906
4092,china kol,70,55,false,25,wofe,3350,0.55229,0.756131
4093,chinese online retailers,210,60,false,15,china retail,4860,1.0,0.998199
4094,mlb in china,110,-1,true,239,sogou,43770,0.0,0.0
4095,chinese e-commerce sites,320,52,false,76,china cross,12460,0.561935,0.704906
4096,market online china,70,54,false,15,chinese marketplace app,2030,1.0,0.939107
4097,shopping website in china,720,59,false,21,chinese online shopping,12160,0.640383,0.891961
4098,online shopping china,40,59,false,21,chinese online shopping,12160,1.0,0.891961
4100,icp china,170,23,false,22,fliggy,6960,1.0,0.603641
4105,chinese payment systems,50,26,false,34,payment in china,2240,1.0,0.786265
4107,jd worldwide,720,51,false,51,jing dong,19110,1.0,0.639117
4108,douyin live streaming,210,-1,true,239,sogou,43770,0.0,0.0
4109,xiaohongshu in chinese characters,10,32,false,45,xiaohongshu,78650,0.919863,0.660984
4111,how to invest in rednote,140,16,false,28,rednote chinese name,5400,0.286317,0.63899
4112,redbook social media,170,17,false,48,what is little red book,8520,1.0,0.937275
4137,china sephora,90,49,false,61,chinese beauty brands,7930,1.0,0.873949
4147,international women's day china,50,7,false,34,chinese new year by sales,4430,0.303315,0.62116
4156,luxury items in china,480,68,false,26,luxury goods china,9540,0.854699,0.759174
4158,xiaohongshu owner,10,32,false,45,xiaohongshu,78650,0.856695,0.660984
4161,shein marketing,40,-1,true,239,sogou,43770,0.0,0.0
4163,top chinese brands,70,70,false,13,china luxury brands,2920,1.0,0.999888
4167,advertisements in china,210,63,false,15,chinese advertising,1490,1.0,0.968289
4178,china marketing strategies,50,56,false,29,marketing kol,4290,0.565971,0.70558
4179,legal drinking age china,3600,53,false,61,imported spirits,18360,1.0,0.9118
4184,gmv 1.1,260,51,false,51,jing dong,19110,0.423766,0.639117
4194,ecommerce companies in china,90,52,false,76,china cross,12460,1.0,0.704906
4200,daxue,90,-1,true,239,sogou,43770,0.0,0.0
4213,china counterfeiting,30,-1,true,239,sogou,43770,0.0,0.0
4216,imported spirits,6600,53,false,61,imported spirits,18360,1.0,0.9118
4217,wechat moments ad,30,28,false,182,hylink,55540,1.0,0.981933
4221,taobao e-commerce,140,12,false,47,taobao mall,19270,0.532987,0.622651
4224,chinese e commerce companies,140,52,false,76,china cross,12460,0.816073,0.704906
4225,wechat moment ad,40,28,false,182,hylink,55540,1.0,0.981933
4227,what is weibo in china,50,24,false,55,weidian,12300,1.0,0.896853
4228,how to sell to china online,50,39,false,14,what do we sell to china,1000,1.0,0.916743
4233,marketing firms in china,110,-1,true,239,sogou,43770,0.0,0.0
4235,fitness-china,40,-1,true,239,sogou,43770,0.0,0.0
4237,china seo agency,210,4,false,13,search engine optimization china,2590,1.0,0.98599
4238,how to create xiaohongshu account,40,32,false,45,xiaohongshu,78650,0.383706,0.660984
4239,chinese search engines baidu,170,13,false,13,baidu search engine,3560,1.0,0.988859
4244,chinese generations,20,46,false,18,baozun,1760,1.0,1.0
4247,wechat moment advertising,40,28,false,182,hylink,55540,1.0,0.981933
4248,facebook in china alternative,30,35,false,107,chinese social media,16720,1.0,0.976552
4250,tmall global english,30,11,false,36,tmall site,21260,0.514046,0.781541
4252,sell in china,70,39,false,14,what do we sell to china,1000,1.0,0.916743
4255,chinese consumer,70,50,false,29,what is 996 culture,1920,1.0,0.582862
4256,baidu and google,40,13,false,13,baidu search engine,3560,1.0,0.988859
4257,chinese live streaming app,110,42,false,35,chinese streaming platforms,3380,0.656402,0.741336
4260,what is china search engine,70,5,false,52,chinese search engine,18000,1.0,0.908227
4263,what sports are popular in china,590,-1,true,239,sogou,43770,0.0,0.0
4264,china cosmetics brand,30,49,false,61,chinese beauty brands,7930,0.630329,0.873949
4265,new chinese social media app,50,35,false,107,chinese social media,16720,1.0,0.976552
4267,wechat advertising agency,30,28,false,182,hylink,55540,1.0,0.981933
4268,pin duo duo temu,40,21,false,14,dewu,1660,1.0,0.983396
4272,xiaohongshu hashtags,40,32,false,45,xiaohongshu,78650,0.81086,0.660984
4273,kaola website,20,55,false,25,wofe,3350,1.0,0.756131
4277,food delivery apps china,70,43,false,15,china food delivery app,2550,1.0,0.997569
4278,qr codes in china,110,-1,true,239,sogou,43770,0.0,0.0
4280,what is chinese tiktok called,110,15,false,39,china's tiktok,12770,0.704887,0.717361
4283,vips shop,480,45,false,16,vipshop,3150,1.0,0.998396
4284,chinese live streaming platforms,30,42,false,35,chinese streaming platforms,3380,0.656402,0.741336
4289,livestream in chinese,50,42,false,35,chinese streaming platforms,3380,0.991671,0.741336
4290,streaming china,170,42,false,35,chinese streaming platforms,3380,0.656402,0.741336
4291,chinese ecommerce giant,320,52,false,76,china cross,12460,0.861161,0.704906
4292,china e commerce website,320,52,false,76,china cross,12460,0.749474,0.704906
4296,internet content provider china,170,-1,true,239,sogou,43770,0.0,0.0
4297,wechat mini program development,50,27,false,22,wechat mini programs,2410,1.0,0.832545
4304,xiaohongshu marketing,70,32,false,45,xiaohongshu,78650,0.413838,0.660984
4305,douyin e commerce,70,-1,true,239,sogou,43770,0.0,0.0
4308,dewu,720,21,false,14,dewu,1660,1.0,0.983396
4309,wechat top stories,40,28,false,182,hylink,55540,1.0,0.981933
4310,newrank,390,16,false,28,rednote chinese name,5400,0.857815,0.63899
4311,wechat post video,30,28,false,182,hylink,55540,1.0,0.981933
4314,wechat marketing,140,28,false,182,hylink,55540,1.0,0.981933
4316,what is bilibili in china,30,33,false,14,what is bilibili,2260,0.225828,0.909239
4322,china fragrance,170,49,false,61,chinese beauty brands,7930,0.618535,0.873949
4326,household savings rate china,30,9,false,24,average wage china,29410,0.576904,0.800411
4327,9-9-6 china,140,62,false,57,china market,39670,0.88409,0.935614
4340,fitness in china,40,-1,true,239,sogou,43770,0.0,0.0
4344,influencer marketing in china,30,3,false,22,chinese influencers,2450,1.0,0.810303
4346,carrefour china,70,60,false,15,china retail,4860,0.979292,0.998199
4354,coca cola and china,210,53,false,61,imported spirits,18360,1.0,0.9118
4361,judydoll china,40,51,false,51,jing dong,19110,0.299183,0.639117
4372,gift giving in chinese culture,90,7,false,34,chinese new year by sales,4430,1.0,0.62116
4377,9-9-6 culture,70,50,false,29,what is 996 culture,1920,0.118097,0.582862
4382,china cities tier,590,0,false,14,china cities tier,1870,1.0,0.919594
4383,wechat china payment,110,26,false,34,payment in china,2240,0.570443,0.786265
4390,chinese android app stores,40,-1,true,239,sogou,43770,0.0,0.0
4395,lululemon chinese,390,-1,true,239,sogou,43770,0.0,0.0
4397,popular pets in china,30,-1,true,239,sogou,43770,0.0,0.0
4400,social media marketing in china,90,35,false,107,chinese social media,16720,1.0,0.976552
4401,animal testing in china,110,-1,true,239,sogou,43770,0.0,0.0
4402,what is a koc,40,55,false,25,wofe,3350,1.0,0.756131
4403,tmall website in english,260,11,false,36,tmall site,21260,0.457538,0.781541
4404,china marketing,210,62,false,57,china market,39670,0.72786,0.935614
4405,tmall and taobao,90,12,false,47,taobao mall,19270,0.126118,0.622651
4406,douyin def,20,38,false,39,douyin,119660,1.0,0.714357
4407,china social media marketing,90,35,false,107,chinese social media,16720,1.0,0.976552
4408,chinese livestream,170,42,false,35,chinese streaming platforms,3380,1.0,0.741336
4409,what does china use instead of youtube,40,36,false,28,youtube of china,4150,1.0,0.773399
4410,xiaohongshu create account,10,32,false,45,xiaohongshu,78650,0.538534,0.660984
4411,kuaishou china,30,-1,true,239,sogou,43770,0.0,0.0
4414,baijiahao,50,6,false,15,baidu registration,1050,0.442872,0.901863
4423,qr code in china,110,-1,true,239,sogou,43770,0.0,0.0
4424,vip com in english,70,45,false,16,vipshop,3150,1.0,0.998396
4428,china fragrances,170,49,false,61,chinese beauty brands,7930,0.670642,0.873949
4433,what is kuaishou,70,-1,true,239,sogou,43770,0.0,0.0
4437,alcohol consumption china,30,53,false,61,imported spirits,18360,1.0,0.9118
4441,kols in china,70,55,false,25,wofe,3350,0.55229,0.756131
4442,second-tier city china,30,0,false,14,china cities tier,1870,1.0,0.919594
4443,china b2b marketing,30,-1,true,239,sogou,43770,0.0,0.0
4445,taobao china,1600,12,false,47,taobao mall,19270,0.713438,0.622651
4447,is douyin rednote,50,29,false,14,douyin/tiktok,3150,0.370835,0.945894
4450,chinese social media sites,110,35,false,107,chinese social media,16720,1.0,0.976552
4451,youzan,90,46,false,18,baozun,1760,1.0,1.0
4452,douyin tiktok china,30,29,false,14,douyin/tiktok,3150,1.0,0.945894
4453,chinese digital marketing,140,64,false,23,digital marketing agency in china,2240,1.0,0.882914
4454,distribution in china,140,-1,true,239,sogou,43770,0.0,0.0
4456,most popular social network in china,70,35,false,107,chinese social media,16720,1.0,0.976552
4457,search engine which is most popular in china is,30,5,false,52,chinese search engine,18000,1.0,0.908227
4463,chinese payment methods,30,26,false,34,payment in china,2240,0.700474,0.786265
4464,red note vs tiktok,20,15,false,39,china's tiktok,12770,0.109438,0.717361
4469,little red book app china,20,17,false,48,what is little red book,8520,1.0,0.937275
4470,vipshop china,50,45,false,16,vipshop,3150,1.0,0.998396
4471,cosmetics industry in china,70,49,false,61,chinese beauty brands,7930,1.0,0.873949
4472,cross border e-commerce china,40,52,false,76,china cross,12460,0.460765,0.704906
4475,chinese ecommerce website,320,52,false,76,china cross,12460,0.694414,0.704906
4479,chinese live streamers,170,42,false,35,chinese streaming platforms,3380,1.0,0.741336
4481,china ecommerce,320,52,false,76,china cross,12460,0.635467,0.704906
4482,social commerce in china,20,35,false,107,chinese social media,16720,0.911815,0.976552
4483,fashion trends china,50,66,false,24,china fashion,3380,1.0,0.783484
4484,chinese companies like amazon,70,48,false,27,chinese amazon equivalent,2520,1.0,0.782227
4485,top china search engines,210,5,false,52,chinese search engine,18000,1.0,0.908227
4486,jd chinese website,70,51,false,51,jing dong,19110,0.510388,0.639117
4487,chinese retailers online,50,60,false,15,china retail,4860,1.0,0.998199
4488,what is the wechat app,170,28,false,182,hylink,55540,1.0,0.981933
4489,wechat mini,30,27,false,22,wechat mini programs,2410,1.0,0.832545
4491,wechat newsletter,170,28,false,182,hylink,55540,1.0,0.981933
4495,what is bilibili,1300,33,false,14,what is bilibili,2260,1.0,0.909239
4496,little red book china app,70,17,false,48,what is little red book,8520,1.0,0.937275
4497,douyin ads,70,38,false,39,douyin,119660,0.428172,0.714357
4498,china double 11,50,20,false,28,11-11 day,4080,0.446221,0.726205
4499,little red book chinese,720,17,false,48,what is little red book,8520,0.819361,0.937275
4500,wechat ai,70,28,false,182,hylink,55540,1.0,0.981933
4501,social apps china,140,35,false,107,chinese social media,16720,1.0,0.976552
4502,wechat official account,210,28,false,182,hylink,55540,1.0,0.981933
4504,cosmetic brands china,30,49,false,61,chinese beauty brands,7930,1.0,0.873949
4505,supplements in china,20,57,false,38,china market food,4690,0.574698,0.848422
4507,key opinion leaders china,70,3,false,22,chinese influencers,2450,0.414916,0.810303
4510,china's e-commerce market,50,52,false,76,china cross,12460,0.985856,0.704906
4511,marketing strategy china,50,56,false,29,marketing kol,4290,0.548488,0.70558
4513,paid search in china,30,5,false,52,chinese search engine,18000,1.0,0.908227
4514,chinese marketing agency,70,65,false,23,china marketing agency,1450,0.70193,0.90367
4515,baidu search engine optimization,480,10,false,17,baidu seo optimization,4080,1.0,0.824796
4516,china digital agency,70,64,false,23,digital marketing agency in china,2240,1.0,0.882914
4517,china streamers,210,42,false,35,chinese streaming platforms,3380,0.524032,0.741336
4518,chinese douyin,320,-1,true,239,sogou,43770,0.0,0.0
4519,chinese live streams,170,42,false,35,chinese streaming platforms,3380,0.859052,0.741336
4521,chinese social network,50,35,false,107,chinese social media,16720,1.0,0.976552
4522,douyin meaning fashion,210,38,false,39,douyin,119660,0.450334,0.714357
4523,xiaohongshu advertising,70,32,false,45,xiaohongshu,78650,0.467835,0.660984
4525,china's search engine,90,5,false,52,chinese search engine,18000,1.0,0.908227
4527,watches in china market,40,62,false,57,china market,39670,1.0,0.935614
4528,taobao mall,4400,12,false,47,taobao mall,19270,0.954563,0.622651
4529,china marketing strategy,50,56,false,29,marketing kol,4290,0.66533,0.70558
4532,jd.com online shopping,260,51,false,51,jing dong,19110,1.0,0.639117
4533,jing dong china,170,51,false,51,jing dong,19110,0.624585,0.639117
4534,tik tok in china name,40,15,false,39,china's tiktok,12770,1.0,0.717361
4535,jd.com china,210,51,false,51,jing dong,19110,0.662785,0.639117
4541,retail stores in china,1600,60,false,15,china retail,4860,1.0,0.998199
4543,alibaba sales singles day,40,19,false,25,single day 2025,7500,0.781728,0.885399
4544,jd shopping,90,51,false,51,jing dong,19110,0.716529,0.639117
4546,julian reis superordinary,30,51,false,51,jing dong,19110,0.291873,0.639117
4548,chat apps for china,30,35,false,107,chinese social media,16720,1.0,0.976552
4551,customer data platform consulting,30,30,false,33,guanxi,4300,0.791818,0.657557
4556,wechat what is it,50,28,false,182,hylink,55540,1.0,0.981933
4557,wechat functions,50,28,false,182,hylink,55540,1.0,0.981933
4558,wepay china,40,26,false,34,payment in china,2240,0.711924,0.786265
4559,double 11 shopping festival,30,20,false,28,11-11 day,4080,0.544741,0.726205
4561,wechat moment,260,28,false,182,hylink,55540,1.0,0.981933
4563,weibo ad,50,24,false,55,weidian,12300,1.0,0.896853
4571,calvin klein china,110,69,false,13,gucci in china,2590,1.0,0.975403
4589,cosmetic industry china,70,49,false,61,chinese beauty brands,7930,0.79051,0.873949
4596,11/11 singles day,210,20,false,28,11-11 day,4080,1.0,0.726205
4597,pet food in china,40,57,false,38,china market food,4690,0.736743,0.848422
4598,is rednote xiaohongshu,110,32,false,45,xiaohongshu,78650,0.289494,0.660984
4603,beauty trends in asia,30,47,false,17,chinese beauty ideal,6270,0.427772,0.915839
4611,how to get douyin,260,-1,true,239,sogou,43770,0.0,0.0
4612,what is weidian,50,24,false,55,weidian,12300,0.788949,0.896853
4620,xiao hong shu fashion,40,31,false,17,xiao hong shu,112970,0.941088,0.931252
4625,sustainable china,70,50,false,29,what is 996 culture,1920,0.153979,0.582862
4636,fast fashion in china,40,66,false,24,china fashion,3380,1.0,0.783484
4639,medical device classification in china,50,18,false,14,medical device regulation china,760,1.0,0.94841
4671,translate xiaohongshu,10,32,false,45,xiaohongshu,78650,0.492472,0.660984
4674,china kols,70,55,false,25,wofe,3350,0.55229,0.756131
4681,rednote name in chinese,140,16,false,28,rednote chinese name,5400,0.537979,0.63899
4683,kols in marketing,480,56,false,29,marketing kol,4290,0.460005,0.70558
4688,subcultures of china,30,50,false,29,what is 996 culture,1920,0.118097,0.582862
4694,smart home in china,30,44,false,16,ikea china,1420,1.0,0.938969
4712,is douyin the same as tiktok,110,29,false,14,douyin/tiktok,3150,1.0,0.945894
4718,china spirits,590,-1,true,239,sogou,43770,0.0,0.0
4726,beer market china,30,53,false,61,imported spirits,18360,1.0,0.9118
4728,search engine in china english,90,5,false,52,chinese search engine,18000,1.0,0.908227
4730,china food habits,40,-1,true,239,sogou,43770,0.0,0.0
4731,weibo english,320,24,false,55,weidian,12300,1.0,0.896853
4733,little red book in chinese,480,17,false,48,what is little red book,8520,0.741982,0.937275
4735,toy market in china,30,61,false,22,barbie china,2320,0.459132,0.910778
4738,water purifiers in china,50,-1,true,239,sogou,43770,0.0,0.0
4743,second tier city china,30,0,false,14,china cities tier,1870,1.0,0.919594
4747,china e commerce market,50,52,false,76,china cross,12460,0.985856,0.704906
4748,douyin vs xiaohongshu,40,-1,true,239,sogou,43770,0.0,0.0
4751,alipay account,140,27,false,22,wechat mini programs,2410,0.588302,0.832545
4752,what does the color red symbolize in china,210,1,false,26,what does the color red symbolize in china,2640,1.0,0.894708
4753,water filter in china,50,-1,true,239,sogou,43770,0.0,0.0
4754,social media of china,720,35,false,107,chinese social media,16720,1.0,0.976552
4755,negotiation in china,1300,-1,true,239,sogou,43770,0.0,0.0
4759,rednote vs tiktok,70,15,false,39,china's tiktok,12770,0.093011,0.717361
4761,sina weibo english,30,24,false,55,weidian,12300,1.0,0.896853
4765,how to create alipay account,30,27,false,22,wechat mini programs,2410,0.588302,0.832545
4766,does rednote pay creators,480,16,false,28,rednote chinese name,5400,0.286317,0.63899
4769,how to advertise in baidu,20,14,false,21,baidu tieba,3970,0.972029,0.998668
4771,asian amazon equivalent,40,48,false,27,chinese amazon equivalent,2520,0.384142,0.782227
4774,chinese company like amazon,70,48,false,27,chinese amazon equivalent,2520,1.0,0.782227
4777,china website taobao,1600,12,false,47,taobao mall,19270,0.656155,0.622651
4780,what is redbook social media,20,17,false,48,what is little red book,8520,0.78067,0.937275
4783,little red app,30,17,false,48,what is little red book,8520,0.924105,0.937275
4785,xiao hong shu online,30,31,false,17,xiao hong shu,112970,1.0,0.931252
4786,douyin data,30,38,false,39,douyin,119660,0.373929,0.714357
4787,douyin register,30,38,false,39,douyin,119660,1.0,0.714357
4789,upload video to wechat,30,28,false,182,hylink,55540,1.0,0.981933
4790,how to set up wechat,70,28,false,182,hylink,55540,1.0,0.981933
4793,wechat number of users,30,28,false,182,hylink,55540,1.0,0.981933
4795,da zhong dian ping,50,2,false,14,dianping,3560,1.0,0.989164
4800,wechat user numbers,30,28,false,182,hylink,55540,1.0,0.981933
4802,is tiktok shop from china,50,15,false,39,china's tiktok,12770,0.978784,0.717361
4803,the china market,50,62,false,57,china market,39670,1.0,0.935614
4809,what is red book social media,20,17,false,48,what is little red book,8520,1.0,0.937275
4816,singles day when,1000,19,false,25,single day 2025,7500,1.0,0.885399
4822,wechat article,30,28,false,182,hylink,55540,1.0,0.981933
4826,chinese new year by sales,590,7,false,34,chinese new year by sales,4430,0.380189,0.62116
4831,e commerce enabler,40,-1,true,239,sogou,43770,0.0,0.0
4842,organic food china,20,57,false,38,china market food,4690,1.0,0.848422
4848,china national medical product administration,30,18,false,14,medical device regulation china,760,1.0,0.94841
4855,chinese sportswear companies,70,67,false,13,chinese sportswear brands,2740,1.0,0.999644
4862,brand name in chinese,90,70,false,13,china luxury brands,2920,1.0,0.999888
4877,counterfeits in china,140,-1,true,239,sogou,43770,0.0,0.0
4895,tommy hilfiger china,50,69,false,13,gucci in china,2590,1.0,0.975403
4908,china sam's club,140,34,false,26,costco china,14700,0.207735,0.692672
4911,pr agencies in china,50,65,false,23,china marketing agency,1450,1.0,0.90367
4914,china mother's day,390,7,false,34,chinese new year by sales,4430,0.303315,0.62116
4915,china advertising agency,50,65,false,23,china marketing agency,1450,1.0,0.90367
4916,baidu seo agency,110,10,false,17,baidu seo optimization,4080,1.0,0.824796
4917,mooncake in china,40,58,false,15,blue ocean china,3550,1.0,0.991995
4918,weibo in english,320,24,false,55,weidian,12300,1.0,0.896853
4931,meaning of colors in china,30,1,false,26,what does the color red symbolize in china,2640,1.0,0.894708
4934,is tiktok used in china,40,15,false,39,china's tiktok,12770,0.973724,0.717361
4947,demographics of luxury consumers,30,68,false,26,luxury goods china,9540,1.0,0.759174
4948,costco china website,40,34,false,26,costco china,14700,1.0,0.692672
4963,moon festival gift,210,7,false,34,chinese new year by sales,4430,1.0,0.62116
4969,china healthcare,320,-1,true,239,sogou,43770,0.0,0.0
4974,yogurt in china,70,58,false,15,blue ocean china,3550,1.0,0.991995
4978,china pet food,40,57,false,38,china market food,4690,0.736743,0.848422
4980,china on luxury brands,70,68,false,26,luxury goods china,9540,0.399107,0.759174
5000,business practice in china,20,40,false,26,register company in china,2240,1.0,0.823878
5013,what does redbook mean,20,17,false,48,what is little red book,8520,1.0,0.937275
5015,major retailers in china,20,60,false,15,china retail,4860,1.0,0.998199
5035,ralph lauren china,390,69,false,13,gucci in china,2590,1.0,0.975403
5036,china lego brand,110,61,false,22,barbie china,2320,0.974356,0.910778
5043,cereal market share,40,53,false,61,imported spirits,18360,0.359124,0.9118
5044,china counterfeit laws,30,-1,true,239,sogou,43770,0.0,0.0
5045,hong kong consumer behaviour trends,30,50,false,29,what is 996 culture,1920,1.0,0.582862
5046,china consultants,70,30,false,33,guanxi,4300,1.0,0.657557
5050,china fashion industry,30,66,false,24,china fashion,3380,0.489819,0.783484
5057,judydoll in chinese,30,51,false,51,jing dong,19110,0.408308,0.639117
5062,medical device industry in china,50,18,false,14,medical device regulation china,760,1.0,0.94841
5068,chocolate china,90,58,false,15,blue ocean china,3550,1.0,0.991995
5072,taobao china website,1600,12,false,47,taobao mall,19270,0.501062,0.622651
5078,fashion industry china,30,66,false,24,china fashion,3380,1.0,0.783484
5080,suning china,40,-1,true,239,sogou,43770,0.0,0.0
5083,taobao international,260,12,false,47,taobao mall,19270,0.609536,0.622651
5084,search engines in china with english,90,5,false,52,chinese search engine,18000,1.0,0.908227
5085,registration company in china,210,40,false,26,register company in china,2240,0.676309,0.823878
5086,what does the color black mean in china,50,1,false,26,what does the color red symbolize in china,2640,0.887847,0.894708
5097,what are chinese beauty standards,30,47,false,17,chinese beauty ideal,6270,1.0,0.915839
5102,china data privacy law,90,22,false,17,chinese data privacy laws,990,0.753999,0.895423
5103,size of china's middle class,40,9,false,24,average wage china,29410,1.0,0.800411
5106,chinese tier cities,70,0,false,14,china cities tier,1870,1.0,0.919594
5109,meituan company,70,2,false,14,dianping,3560,1.0,0.989164
5111,internet laws in china,30,-1,true,239,sogou,43770,0.0,0.0
5120,watch market in china,40,62,false,57,china market,39670,1.0,0.935614
5125,l'oréal china,70,49,false,61,chinese beauty brands,7930,1.0,0.873949
5131,tiktok name in china,50,15,false,39,china's tiktok,12770,1.0,0.717361
5140,luxury goods china,1900,68,false,26,luxury goods china,9540,0.92963,0.759174
5143,what is the little red book china,30,17,false,48,what is little red book,8520,0.927548,0.937275
5167,china medical devices market,30,18,false,14,medical device regulation china,760,0.580058,0.94841
5170,coach inc competitors,140,30,false,33,guanxi,4300,1.0,0.657557
5172,nespresso in china,40,53,false,61,imported spirits,18360,0.989229,0.9118
5174,sam's club shanghai,50,34,false,26,costco china,14700,0.207735,0.692672
5180,china alcohol laws,50,-1,true,239,sogou,43770,0.0,0.0
5187,country of origin effects,170,-1,true,239,sogou,43770,0.0,0.0
5197,guochao fashion,90,-1,true,239,sogou,43770,0.0,0.0
5201,china payment app,70,26,false,34,payment in china,2240,0.404059,0.786265
5207,china joint ventures,70,-1,true,239,sogou,43770,0.0,0.0
